target_id	length	eff_length	est_counts	tpm
NR_106039	69	19.24	0	0
NR_105781	107	10.38	0	0
NR_105810	75	15.5116	0	0
NR_106029	66	18.5455	0	0
NR_106001	84	12.58	0	0
NR_106123	61	20.8	4	3.59196
NR_105907	61	20.8	1	0.89799
NR_106094	56	20.25	0	0
NR_106014	64	18.3	0	0
NR_106197	107	10.38	2	3.59888
NR_106172	127	17.056	0	0
NR_106047	69	19.24	16	15.5328
NR_106070	63	18.2105	0	0
NR_105771	113	12.0154	0	0
NR_105853	110	11.1838	327	546.128
NR_105897	58	19.2143	0	0
NR_106066	61	20.8	0	0
NR_105833	120	14.3765	1	1.29922
NR_106179	111	11.4544	0	0
NR_105789	120	14.3765	0	0
NR_105931	88	9.40394	0	0
NR_105837	104	9.54571	0	0
NR_106054	65	19.3	0	0
NR_105855	110	11.1838	0	0
NR_106082	69	19.24	1	0.9708
NR_105998	65	19.3	0	0
NR_105895	68	19	0	0
NR_106076	62	21.8	0	0
NR_105881	63	18.2105	1	1.02568
NR_105795	131	18.5685	0	0
NR_105918	68	19	0	0
NR_105801	81	12.9351	0	0
NR_106180	139	22.0772	1	0.846041
NR_106045	57	21.25	1	0.878974
NR_106144	63	18.2105	2	2.05136
NR_106109	64	18.3	1	1.02067
NR_105815	104	9.54571	5	9.78355
NR_106173	119	14.0327	0	0
NR_106033	63	18.2105	0	0
NR_105828	80	14.8226	0	0
NR_105934	68	19	0	0
NR_105920	74	17.8286	1	1.04765
NR_105860	110	11.1838	1	1.67012
NR_106124	63	18.2105	0	0
NR_106147	61	20.8	0	0
NR_106129	58	19.2143	1	0.972099
NR_105769	99	8.49549	0	0
NR_106102	82	13.7692	2	2.71303
NR_105892	71	21.24	0	0
NR_106150	58	19.2143	6	5.8326
NR_106158	58	19.2143	0	0
NR_105808	104	9.54571	33	64.5714
NR_106034	63	18.2105	1	1.02568
NR_105983	72	19.9643	1	0.93558
NR_105847	113	12.0154	0	0
NR_105877	70	20.24	3	2.76851
NR_105947	115	12.6483	0	0
NR_105872	71	21.24	1	0.879388
NR_106056	86	10.0592	0	0
NR_106181	107	10.38	1	1.79944
NR_106110	65	19.3	0	0
NR_106025	75	15.5116	0	0
NR_105908	66	18.5455	0	0
NR_106021	62	21.8	0	0
NR_105823	93	8.46247	5	11.0359
NR_106121	61	20.8	0	0
NR_105974	70	20.24	0	0
NR_105909	96	8.12303	0	0
NR_106101	79	15.0351	0	0
NR_106016	60	21.2143	2	1.76091
NR_106013	66	18.5455	0	0
NR_105977	63	18.2105	0	0
NR_105845	116	12.9952	4	5.74924
NR_106134	58	19.2143	4	3.8884
NR_105763	128	17.44	0	0
NR_105927	63	18.2105	0	0
NR_106064	64	18.3	0	0
NR_105802	87	9.63842	0	0
NR_105821	111	11.4544	0	0
NR_105870	70	20.24	1	0.922836
NR_106050	92	8.60894	0	0
NR_105746	129	17.7924	0	0
NR_105891	68	19	0	0
NR_105915	73	19.6333	0	0
NR_049191	51	20.6667	0	0
NR_106010	70	20.24	0	0
NR_105786	102	9.15843	0	0
NR_106178	125	16.2375	0	0
NR_105749	103	9.23277	0	0
NR_105809	108	10.6651	0	0
NR_106108	59	20.2143	34	31.4163
NR_105979	64	18.3	0	0
NR_105970	66	18.5455	2	2.01431
NR_105764	81	12.9351	0	0
NR_105899	62	21.8	0	0
NR_105879	69	19.24	0	0
NR_106142	67	18	0	0
NR_106188	107	10.38	0	0
NR_106135	63	18.2105	0	0
NR_105930	64	18.3	1	1.02067
NR_105774	102	9.15843	0	0
NR_105755	105	9.87286	0	0
NR_105887	66	18.5455	3	3.02147
NR_105876	69	19.24	0	0
NR_105798	122	15.0652	0	0
NR_105807	82	13.7692	0	0
NR_106199	129	17.7924	0	0
NR_106200	139	22.0772	2	1.69208
NR_105994	72	19.9643	2	1.87116
NR_106139	65	19.3	0	0
NR_106005	71	21.24	2	1.75878
NR_106152	69	19.24	0	0
NR_105987	70	20.24	0	0
NR_106080	72	19.9643	0	0
NR_105904	75	15.5116	3	3.61242
NR_105880	69	19.24	0	0
NR_106182	101	8.89322	0	0
NR_105767	97	8.26375	0	0
NR_105953	73	19.6333	0	0
NR_105951	61	20.8	0	0
NR_106042	63	18.2105	0	0
NR_106171	117	13.3796	5	6.9801
NR_106037	62	21.8	1	0.856798
NR_105747	105	9.87286	0	0
NR_106027	137	21.1869	0	0
NR_105963	71	21.24	0	0
NR_105824	102	9.15843	0	0
NR_106087	39	15	0	0
NR_106185	139	22.0772	0	0
NR_105832	113	12.0154	0	0
NR_106103	62	21.8	9	7.71118
NR_106126	55	19.25	17	16.495
NR_105972	69	19.24	6	5.8248
NR_106161	56	20.25	0	0
NR_106113	61	20.8	0	0
NR_105965	61	20.8	0	0
NR_105788	106	10.2228	0	0
NR_106192	131	18.5685	26	26.1535
NR_105875	66	18.5455	0	0
NR_105986	69	19.24	1	0.9708
NR_105922	64	18.3	0	0
NR_105831	124	15.843	0	0
NR_105780	75	15.5116	0	0
NR_103487	1474	1306.88	51.0822	0.730077
NR_106183	89	9.22845	0	0
NR_105790	111	11.4544	2	3.26132
NR_105773	106	10.2228	0	0
NR_105884	62	21.8	0	0
NR_105805	61	20.8	2	1.79598
NR_105754	130	18.1704	0	0
NR_106154	60	21.2143	0	0
NR_105785	82	13.7692	0	0
NR_106065	65	19.3	0	0
NR_106043	82	13.7692	0	0
NR_106017	60	21.2143	0	0
NR_105988	63	18.2105	0	0
NR_106030	91	8.67516	2	4.30613
NR_105999	79	15.0351	0	0
NR_105938	64	18.3	1	1.02067
NR_106145	54	19.9091	0	0
NR_105843	100	8.72793	1	2.14005
NR_105940	83	13.7857	0	0
NR_105975	63	18.2105	0	0
NR_106176	115	12.6483	0	0
NR_106000	81	12.9351	0	0
NR_105793	107	10.38	1	1.79944
NR_105753	80	14.8226	1	1.26012
NR_106088	53	18.9091	0	0
NR_106132	62	21.8	0	0
NR_105978	73	19.6333	0	0
NR_105766	120	14.3765	0	0
NR_106007	63	18.2105	0	0
NR_106116	62	21.8	0	0
NR_105827	109	10.9048	0	0
NR_105768	105	9.87286	0	0
NR_106008	52	17.9091	2	2.08589
NR_049195	60	21.2143	0	0
NR_106163	52	17.9091	0	0
NR_049202	60	21.2143	0	0
NR_105797	114	12.3233	0	0
NR_105844	117	13.3796	0	0
NR_105883	58	19.2143	1	0.972099
NR_105866	62	21.8	0	0
NR_106061	101	8.89322	0	0
NR_106096	63	18.2105	0	0
NR_106105	59	20.2143	1	0.924009
NR_106202	136	20.7222	0	0
NR_106189	117	13.3796	0	0
NR_105775	104	9.54571	0	0
NR_106059	79	15.0351	0	0
NR_105803	110	11.1838	0	0
NR_106019	65	19.3	6	5.80669
NR_105896	74	17.8286	0	0
NR_105792	102	9.15843	0	0
NR_106026	59	20.2143	0	0
NR_105814	129	17.7924	0	0
NR_106091	74	17.8286	0	0
NR_106190	97	8.26375	1	2.26026
NR_105854	110	11.1838	0	0
NR_106112	56	20.25	55	50.7309
NR_106191	137	21.1869	56.4796	49.7919
NR_106114	70	20.24	0	0
NR_105863	77	17.5116	0	0
NR_106151	61	20.8	0	0
NR_105800	115	12.6483	0	0
NR_106081	75	15.5116	0	0
NR_106118	57	21.25	0	0
NR_106115	58	19.2143	1	0.972099
NR_106100	64	18.3	0	0
NR_106073	61	20.8	0	0
NR_105836	92	8.60894	0	0
NR_105900	64	18.3	8	8.16533
NR_105935	61	20.8	0	0
NR_105992	74	17.8286	0	0
NR_106138	62	21.8	0	0
NR_106168	137	21.1869	0	0
NR_105914	68	19	0	0
NR_105996	61	20.8	1	0.89799
NR_105819	123	15.4292	0	0
NR_105889	63	18.2105	0	0
NR_105958	109	10.9048	0	0
NR_105990	64	18.3	0	0
NR_106075	76	16.5116	0	0
NR_105878	66	18.5455	1	1.00716
NR_106049	75	15.5116	0	0
NR_106164	136	20.7222	149.48	134.736
NR_105806	105	9.87286	5	9.45936
NR_105859	110	11.1838	1	1.67012
NR_106009	58	19.2143	0	0
NR_106018	73	19.6333	2	1.9027
NR_105906	59	20.2143	0	0
NR_105842	82	13.7692	0	0
NR_105956	91	8.67516	14	30.1429
NR_105862	62	21.8	0	0
NR_106143	71	21.24	1	0.879388
NR_105894	67	18	0	0
NR_105943	64	18.3	0	0
NR_105874	62	21.8	1	0.856798
NR_106058	62	21.8	3	2.57039
NR_105783	86	10.0592	0	0
NR_105950	64	18.3	1	1.02067
NR_105811	85	11.5714	0	0
NR_105748	117	13.3796	0	0
NR_105756	109	10.9048	1	1.71284
NR_106089	56	20.25	0	0
NR_106095	60	21.2143	0	0
NR_105886	80	14.8226	0	0
NR_105812	102	9.15843	0	0
NR_105913	62	21.8	0	0
NR_106035	60	21.2143	0	0
NR_106166	139	22.0772	34	28.7654
NR_105873	63	18.2105	0	0
NR_105980	72	19.9643	9	8.42022
NR_105778	126	16.6271	0	0
NR_105841	110	11.1838	0	0
NR_105838	108	10.6651	0	0
NR_106119	58	19.2143	1	0.972099
NR_105916	75	15.5116	1	1.20414
NR_105955	65	19.3	0	0
NR_106083	60	21.2143	0	0
NR_106052	70	20.24	0	0
NR_105782	114	12.3233	0	0
NR_106038	86	10.0592	0	0
NR_105919	60	21.2143	0	0
NR_105829	129	17.7924	0	0
NR_105867	64	18.3	1	1.02067
NR_110509	1540	1372.88	30.1913	0.410756
NR_106020	73	19.6333	0	0
NR_106170	129	17.7924	0	0
NR_105954	59	20.2143	0	0
NR_105818	99	8.49549	0	0
NR_105885	71	21.24	2	1.75878
NR_106060	68	19	0	0
NR_105921	62	21.8	0	0
NR_105865	60	21.2143	0	0
NR_105759	121	14.7649	0	0
NR_106162	59	20.2143	0	0
NR_105869	67	18	3	3.11303
NR_105968	55	19.25	0	0
NR_106133	64	18.3	11	11.2273
NR_105752	98	8.49233	0	0
NR_105969	80	14.8226	0	0
NR_105976	64	18.3	1	1.02067
NR_105830	94	8.5	0	0
NR_106079	60	21.2143	0	0
NR_106067	59	20.2143	0	0
NR_105971	64	18.3	3	3.062
NR_106090	61	20.8	1	0.89799
NR_106053	66	18.5455	2	2.01431
NR_106074	51	20.6667	0	0
NR_106127	63	18.2105	0	0
NR_105871	58	19.2143	0	0
NR_105890	70	20.24	1	0.922836
NR_105912	65	19.3	0	0
NR_106022	59	20.2143	0	0
NR_106055	70	20.24	2	1.84567
NR_106149	72	19.9643	0	0
NR_105973	69	19.24	0	0
NR_106011	72	19.9643	0	0
NR_105928	71	21.24	0	0
NR_105794	95	8.13694	0	0
NR_106072	57	21.25	2	1.75795
NR_105997	60	21.2143	1	0.880453
NR_106117	57	21.25	0	0
NR_106002	82	13.7692	0	0
NR_106174	137	21.1869	0	0
NR_106036	74	17.8286	0	0
NR_105848	102	9.15843	0	0
NR_106099	58	19.2143	0	0
NR_106077	59	20.2143	0	0
NR_105817	94	8.5	0	0
NR_106156	62	21.8	0	0
NR_106062	60	21.2143	0	0
NR_106051	60	21.2143	0	0
NR_105816	108	10.6651	0	0
NR_105989	61	20.8	3	2.69397
NR_105826	92	8.60894	3	6.50888
NR_106071	61	20.8	1	0.89799
NR_105840	108	10.6651	0	0
NR_106046	64	18.3	1	1.02067
NR_105761	84	12.58	0	0
NR_105936	67	18	0	0
NR_106122	61	20.8	1	0.89799
NR_105941	61	20.8	5	4.48995
NR_106024	58	19.2143	0	0
NR_106141	58	19.2143	4	3.8884
NR_106032	61	20.8	0	0
NR_105901	54	19.9091	0	0
NR_105787	93	8.46247	1	2.20718
NR_106004	65	19.3	0	0
NR_105834	101	8.89322	1	2.10027
NR_105762	104	9.54571	0	0
NR_105898	81	12.9351	1	1.444
NR_105799	107	10.38	0	0
NR_106098	57	21.25	0	0
NR_106028	68	19	0	0
NR_106012	63	18.2105	3	3.07704
NR_105995	64	18.3	3	3.062
NR_105852	110	11.1838	6	10.0207
NR_106023	59	20.2143	0	0
NR_110513	4163	3995.88	0	0
NR_105946	59	20.2143	0	0
NR_105966	63	18.2105	0	0
NR_106131	58	19.2143	2	1.9442
NR_106159	59	20.2143	2	1.84802
NR_105993	67	18	1	1.03768
NR_106006	85	11.5714	0	0
NR_105991	62	21.8	1	0.856798
NR_105959	65	19.3	0	0
NR_106111	63	18.2105	4	4.10272
NR_105791	109	10.9048	0	0
NR_105888	72	19.9643	0	0
NR_106084	54	19.9091	0	0
NR_105924	75	15.5116	0	0
NR_105856	110	11.1838	0	0
NR_049185	49	18.6667	0	0
NR_105750	117	13.3796	0	0
NR_106048	67	18	0	0
NR_106063	60	21.2143	0	0
NR_105770	116	12.9952	1	1.43731
NR_105948	68	19	0	0
NR_106198	129	17.7924	0	0
NR_105945	56	20.25	0	0
NR_105961	71	21.24	0	0
NR_105772	116	12.9952	0	0
NR_105905	70	20.24	2	1.84567
NR_105957	70	20.24	1	0.922836
NR_106140	62	21.8	0	0
NR_106044	74	17.8286	0	0
NR_105777	81	12.9351	0	0
NR_105967	79	15.0351	2	2.48461
NR_105926	67	18	0	0
NR_105952	58	19.2143	1	0.972099
NR_106078	54	19.9091	0	0
NR_105758	119	14.0327	0	0
NR_105744	123	15.4292	0	0
NR_103513	994	826.88	85	1.92004
NR_105929	59	20.2143	0	0
NR_105779	101	8.89322	0	0
NR_106136	58	19.2143	4	3.8884
NR_106160	60	21.2143	0	0
NR_106128	59	20.2143	0	0
NR_106057	68	19	1	0.983063
NR_105864	64	18.3	1	1.02067
NR_105902	65	19.3	3	2.90335
NR_105784	101	8.89322	0	0
NR_105751	97	8.26375	0	0
NR_105835	91	8.67516	0	0
NR_106165	136	20.7222	0	0
NR_106193	129	17.7924	0	0
NR_105984	62	21.8	0	0
NR_106148	58	19.2143	0	0
NR_105942	63	18.2105	2	2.05136
NR_105882	61	20.8	4	3.59196
NR_105982	64	18.3	0	0
NR_105937	63	18.2105	0	0
NR_105893	70	20.24	0	0
NR_105861	73	19.6333	0	0
NR_126483	640	472.976	0	0
NR_106086	59	20.2143	1	0.924009
NR_105944	57	21.25	0	0
NR_106187	109	10.9048	0	0
NR_106167	87	9.63842	0	0
NR_105923	73	19.6333	0	0
NR_106196	97	8.26375	4	9.04102
NR_049199	80	14.8226	0	0
NR_105911	69	19.24	0	0
NR_105776	101	8.89322	0	0
NR_105820	91	8.67516	3	6.4592
NR_105925	61	20.8	3	2.69397
NR_105910	68	19	1	0.983063
NR_105964	64	18.3	2	2.04133
NR_105903	63	18.2105	0	0
NR_105868	88	9.40394	0	0
NR_106085	60	21.2143	1	0.880453
NR_105917	61	20.8	0	0
NR_126533	760	592.947	0	0
NM_177182	1225	1057.88	0	0
NR_126562	522	355.228	20.1713	1.06062
NR_037252	83	13.7857	0	0
NR_105851	92	8.60894	2	4.33926
NR_029799	110	11.1838	0	0
NR_035463	63	18.2105	0	0
NR_049201	60	21.2143	0	0
NR_029594	79	15.0351	0	0
NR_030447	109	10.9048	0	0
NR_030560	79	15.0351	0	0
NR_030604	81	12.9351	2	2.88799
NR_030421	81	12.9351	1	1.444
NR_035442	80	14.8226	1	1.26012
NR_039538	75	15.5116	0	0
NR_035412	121	14.7649	16	20.2406
NR_035519	95	8.13694	0	0
NR_037254	83	13.7857	0	0
NR_039560	83	13.7857	0	0
NR_029879	66	18.5455	1	1.00716
NR_030564	82	13.7692	0	0
NR_035499	106	10.2228	0	0
NR_039578	67	18	0	0
NR_035408	97	8.26375	0	0
NR_030150	73	19.6333	0	0
NR_030428	76	16.5116	0	0
NR_039589	71	21.24	0	0
NR_030454	86	10.0592	1.06334	1.97444
NR_039552	90	8.95911	0	0
NR_029947	85	11.5714	18	29.055
NR_030422	98	8.49233	0	0
NR_037273	87	9.63842	0	0
NR_030469	97	8.26375	0	0
NR_039542	74	17.8286	0	0
NR_035526	75	15.5116	0	0
NR_039547	85	11.5714	0	0
NR_030547	79	15.0351	0	0
NR_039536	73	19.6333	4	3.8054
NR_037289	104	9.54571	0	0
NR_029547	68	19	2	1.96613
NR_037281	87	9.63842	7	13.5652
NR_030471	109	10.9048	0	0
NR_035438	78	17.0213	0	0
NR_035496	133	19.4896	29	27.7927
NR_030460	75	15.5116	2	2.40828
NR_039568	85	11.5714	1	1.61416
NR_035421	96	8.12303	0	0
NR_030483	109	10.9048	0	0
NR_037306	102	9.15843	4.49786	9.17317
NR_029539	68	19	6	5.89838
NR_030420	96	8.12303	0	0
NR_035479	86	10.0592	2.78804	5.1769
NR_030427	94	8.5	0	0
NR_029904	89	9.22845	2	4.04796
NR_029563	69	19.24	0	0
NR_035430	121	14.7649	0	0
NR_035416	121	14.7649	0	0
NR_039539	64	18.3	0	0
NR_030602	80	14.8226	0	0
NR_029776	99	8.49549	0	0
NR_039558	74	17.8286	0	0
NR_035446	83	13.7857	0	0
NR_030450	110	11.1838	1	1.67012
NR_039586	79	15.0351	7	8.69615
NR_029813	85	11.5714	0	0
NR_035409	109	10.9048	2.03405	3.48402
NR_037258	83	13.7857	0	0
NR_039548	68	19	0	0
NR_030458	110	11.1838	0	0
NR_035484	97	8.26375	0	0
NR_030486	82	13.7692	0	0
NR_030451	96	8.12303	2.01095	4.62401
NR_030457	109	10.9048	0	0
NR_037235	85	11.5714	0	0
NR_030565	81	12.9351	0	0
NR_039572	60	21.2143	0	0
NR_030576	83	13.7857	5	6.77447
NR_030492	82	13.7692	0	0
NR_035444	90	8.95911	0	0
NR_030481	79	15.0351	0	0
NR_039555	59	20.2143	0	0
NR_030491	110	11.1838	0	0
NR_030433	108	10.6651	0	0
NR_035468	134	19.8755	2	1.87952
NR_029758	89	9.22845	1	2.02398
NR_030464	78	17.0213	0	0
NR_106201	127	17.056	0	0
NR_029730	93	8.46247	7	15.4503
NR_035462	83	13.7857	3	4.06468
NR_029540	71	21.24	0	0
NR_030470	97	8.26375	0	0
NR_037292	85	11.5714	3	4.84249
NR_039549	100	8.72793	0	0
NR_030559	82	13.7692	1	1.35652
NR_039582	89	9.22845	0	0
NR_030443	84	12.58	0	0
NR_039574	61	20.8	0	0
NR_037299	82	13.7692	0	0
NR_035445	81	12.9351	119	171.836
NR_037304	131	18.5685	1	1.00591
NR_037249	83	13.7857	0	0
NR_035517	66	18.5455	2	2.01431
NR_029771	99	8.49549	0	0
NR_030429	97	8.26375	0	0
NR_035433	79	15.0351	0	0
NR_035448	109	10.9048	0	0
NR_030480	109	10.9048	0	0
NR_039580	78	17.0213	0	0
NR_037267	83	13.7857	0	0
NR_039551	80	14.8226	0	0
NR_029531	73	19.6333	0	0
NR_035420	120	14.3765	6	7.79532
NR_030759	75	15.5116	4	4.81657
NR_037263	83	13.7857	0	0
NR_037309	71	21.24	8.84784	7.78068
NR_106003	65	19.3	1	0.967782
NR_035516	75	15.5116	0	0
NR_030540	77	17.5116	0	0
NR_035443	83	13.7857	21	28.4528
NR_030415	97	8.26375	0	0
NR_030562	81	12.9351	0	0
NR_030251	73	19.6333	0	0
NR_037269	94	8.5	0	0
NR_035432	80	14.8226	0	0
NR_039598	76	16.5116	0	0
NR_035440	80	14.8226	0	0
NR_039576	63	18.2105	0	0
NR_030459	89	9.22845	3	6.07194
NR_030558	76	16.5116	1	1.13121
NR_037256	83	13.7857	0	0
NR_030432	76	16.5116	5	5.65607
NR_030449	87	9.63842	0	0
NR_039537	59	20.2143	0	0
NR_037239	87	9.63842	0	0
NR_039557	82	13.7692	16.8534	22.862
NR_039584	83	13.7857	2	2.70979
NR_030275	71	21.24	0	0
NR_039566	81	12.9351	0	0
NR_030523	98	8.49233	0	0
NR_106155	58	19.2143	0	0
NR_039579	57	21.25	3	2.63692
NR_037313	80	14.8226	0	0
NR_030529	95	8.13694	0	0
NR_030556	69	19.24	0	0
NR_039570	87	9.63842	0	0
NR_037217	82	13.7692	2	2.71303
NR_029798	110	11.1838	0	0
NR_035477	79	15.0351	0	0
NR_039593	93	8.46247	0	0
NR_029756	95	8.13694	0	0
NR_109835	109	10.9048	2.03405	3.48402
NR_035475	98	8.49233	0	0
NR_035467	79	15.0351	0	0
NR_035527	88	9.40394	1	1.98621
NR_030250	107	10.38	0	0
NR_035497	104	9.54571	0	0
NR_029900	98	8.49233	3	6.59826
NR_030489	109	10.9048	0	0
NR_030434	120	14.3765	0	0
NR_035528	107	10.38	0	0
NR_037265	83	13.7857	0	0
NR_037261	83	13.7857	0	0
NR_029956	112	11.7231	0	0
NR_035435	79	15.0351	0	0
NR_030500	88	9.40394	1	1.98621
NR_035437	96	8.12303	0	0
NR_030610	78	17.0213	0	0
NR_030436	98	8.49233	0	0
NR_030497	109	10.9048	1	1.71284
NR_030259	121	14.7649	0	0
NR_030475	109	10.9048	0	0
NR_030493	108	10.6651	2	3.50268
NR_035434	82	13.7692	0	0
NR_030546	80	14.8226	0	0
NR_030578	84	12.58	2	2.96951
NR_037298	49	18.6667	0	0
NR_030561	79	15.0351	0	0
NR_029764	96	8.12303	0	0
NR_030455	86	10.0592	0	0
NR_037223	92	8.60894	0	0
NR_035474	98	8.49233	0	0
NR_030563	81	12.9351	0	0
NR_035441	81	12.9351	0	0
NR_030569	80	14.8226	0	0
NR_030448	110	11.1838	59	98.5369
NR_030417	100	8.72793	0	0
NR_029536	70	20.24	0	0
NR_035473	74	17.8286	0	0
NR_030416	84	12.58	0	0
NR_039544	69	19.24	0	0
NR_035487	112	11.7231	0	0
NR_029747	106	10.2228	0	0
NR_035422	120	14.3765	9	11.693
NR_039553	83	13.7857	1	1.35489
NR_030423	98	8.49233	0	0
NR_030488	73	19.6333	0	0
NR_035426	119	14.0327	0	0
NR_037241	79	15.0351	0	0
NR_037240	90	8.95911	1	2.08483
NR_035423	121	14.7649	3	3.79511
NR_030479	109	10.9048	3	5.13853
NR_035447	78	17.0213	0	0
NR_037297	80	14.8226	1	1.26012
NR_039583	81	12.9351	1	1.444
NR_035449	67	18	0	0
NR_035436	80	14.8226	0	0
NR_037302	126	16.6271	23.3634	26.2454
NR_030573	83	13.7857	0	0
NR_030758	88	9.40394	0	0
NR_030575	75	15.5116	0	0
NR_030439	119	14.0327	16	21.2968
NR_035427	98	8.49233	13	28.5925
NR_106175	127	17.056	0	0
NR_130320	84	12.58	0	0
NR_130319	82	13.7692	0	0
NR_130321	84	12.58	0	0
NR_130335	90	8.95911	0	0
NR_130323	121	14.7649	0	0
NR_130324	121	14.7649	0	0
NR_130326	122	15.0652	8	9.91861
NR_130327	122	15.0652	0	0
NR_130328	120	14.3765	5	6.4961
NR_130331	96	8.12303	0	0
NR_130332	54	19.9091	3	2.81452
NR_130325	121	14.7649	0	0
NR_130330	98	8.49233	0	0
NR_130333	84	12.58	0	0
NR_130336	90	8.95911	0	0
NR_130337	88	9.40394	0	0
NR_130338	90	8.95911	0	0
NR_130339	88	9.40394	0	0
NR_130340	76	16.5116	3	3.39364
NR_130334	86	10.0592	0	0
NR_130341	86	10.0592	0	0
NR_130342	76	16.5116	1.3196	1.49275
NR_029755	86	10.0592	1	1.85682
NR_029566	68	19	0	0
NR_029738	92	8.60894	0	0
NR_029739	95	8.13694	0	0
NR_106146	57	21.25	0	0
NR_030567	94	8.5	0	0
NR_030570	81	12.9351	0	0
NR_030645	87	9.63842	0	0
NR_105850	72	19.9643	0	0
NR_029558	65	19.3	0	0
NR_105849	77	17.5116	0	0
NR_030566	94	8.5	3	6.5923
NR_105742	89	9.22845	0	0
NR_029593	73	19.6333	0	0
NR_030601	96	8.12303	0	0
NR_029735	95	8.13694	1	2.29548
NR_029734	93	8.46247	0	0
NR_029647	76	16.5116	0	0
NR_030473	109	10.9048	0	0
NR_030555	98	8.49233	0	0
NR_029778	97	8.26375	0	0
NR_029759	98	8.49233	0	0
NR_029575	68	19	0	0
NR_029761	97	8.26375	0	0
NR_029801	110	11.1838	0	0
NR_029530	74	17.8286	0	0
NR_029784	110	11.1838	0	0
NR_029770	96	8.12303	0	0
NR_029914	81	12.9351	0	0
NR_029561	68	19	0	0
NR_030568	94	8.5	0	0
NR_030551	102	9.15843	0	0
NR_030474	109	10.9048	0	0
NM_130870	605	437.998	0	0
NM_207547	966	798.88	0	0
NM_001200055	2901	2733.88	61.6094	0.420923
NM_001256057	1891	1723.88	0	0
NM_178244	1415	1247.88	0	0
NM_198611	1423	1255.88	10.1571	0.151062
NM_029062	1449	1281.88	0	0
NM_001177867	4337	4169.88	60.1988	0.269649
NR_130904	2190	2022.88	39	0.360105
NM_053147	3067	2899.88	33	0.212554
NM_001195672	2151	1983.88	8	0.0753198
NM_001162903	4155	3987.88	407.39	1.90811
NM_001039042	1033	865.88	0	0
NM_053140	2795	2627.88	4	0.0284308
NM_001256522	2315	2147.88	897.18	7.80197
NM_153110	2229	2061.88	1.0174	0.00921646
NM_001111318	663	495.976	0	0
NM_001166658	2313	2145.88	0	0
NM_053138	3693	3525.88	43.0438	0.228022
NM_001004182	3092	2924.88	20.9645	0.133879
NM_001033253	7190	7022.88	21	0.055852
NM_053172	1682	1514.88	0	0
NM_001267796	1378	1210.88	106	1.63508
NM_025719	1455	1287.88	95	1.37779
NM_001177427	2424	2256.88	151	1.24969
NM_001024135	4529	4361.88	679.586	2.91009
NM_001159275	1346	1178.88	14	0.221816
NM_001163518	2414	2246.88	171	1.42151
NM_008232	1994	1826.88	0	0
NM_053127	2789	2621.88	4	0.0284959
NM_025741	2231	2063.88	0	0
NM_001033547	2055	1887.88	0	0
NM_019544	567	400.041	0	0
NM_053126	2457	2289.88	5	0.0407842
NM_029294	1676	1508.88	0	0
NM_001109759	2234	2066.88	0	0
NM_001164166	1077	909.88	0	0
NM_053145	3418	3250.88	4	0.0229823
NM_001160178	1818	1650.88	0	0
NM_028705	4742	4574.88	1973	8.05531
NM_001136270	1697	1529.88	134	1.636
NM_001162917	8655	8487.88	411	0.904435
NM_053142	3284	3116.88	22	0.131837
NM_053128	3787	3619.88	2	0.0103198
NM_175126	3089	2921.88	310	1.98168
NM_001301269	3053	2885.88	1157	7.48842
NM_178699	2169	2001.88	196	1.82874
NM_001101484	939	771.88	8	0.193586
NM_001081672	2367	2199.88	0	0
NM_007785	1049	881.88	0	0
NM_001304767	1025	857.88	0	0
NM_001304768	1004	836.88	0	0
NM_001304769	1025	857.88	0	0
NR_126493	1985	1817.88	27	0.277417
NM_001024705	1284	1116.88	14.0656	0.235226
NM_207272	1113	945.88	50.8536	1.0042
NM_027103	2971	2803.88	265	1.76531
NM_007378	7268	7100.88	2	0.00526081
NM_178664	2866	2698.88	145.634	1.00789
NM_001165948	7615	7447.88	88.7877	0.222667
NM_029878	3912	3744.88	4033.37	20.1171
NM_178763	3254	3086.88	288	1.74264
NM_178873	3539	3371.88	283.113	1.56828
NM_007460	4730	4562.88	4007	16.4027
NM_178404	4916	4748.88	566	2.22618
NM_029023	2087	1919.88	2718	26.443
NM_001034898	1713	1545.88	6.10987	0.0738228
NM_026789	3895	3727.88	13	0.0651353
NM_007480	933	765.88	2579	62.8963
NM_016666	2068	1900.88	283.318	2.7839
NM_001033404	702	534.976	0	0
NM_080454	2188	2020.88	0	0
NM_001276284	1969	1801.88	496.653	5.14827
NM_175452	2206	2038.88	0	0
NM_009423	3016	2848.88	4552	29.8444
NM_001081983	439	272.815	69.0567	4.72794
NM_007537	3476	3308.88	1065	6.01178
NM_011707	1763	1595.88	1	0.011704
NM_010347	1488	1320.88	11945.1	168.913
NM_007586	1462	1294.88	0	0
NM_025655	1366	1198.88	3	0.0467391
NM_009521	3115	2947.88	0	0
NM_001276288	1485	1317.88	792.102	11.2264
NM_009545	2752	2584.88	21.7695	0.157305
NM_029305	757	589.947	31	0.981484
NM_001163307	2485	2317.88	25.9806	0.20936
NM_001163308	2347	2179.88	84.3941	0.723127
NM_001099331	1094	926.88	141	2.84139
NM_027246	869	701.916	2276.05	60.5664
NM_007795	1345	1177.88	23.1014	0.36633
NM_001174049	5512	5344.88	0	0
NM_001099316	761	593.947	0	0
NM_025294	4159	3991.88	431	2.01667
