target_id	length	eff_length	est_counts	tpm
NM_011734	3433	3276.34	1157	5.96393
NM_029693	1047	890.34	0	0
NM_008655	1305	1148.34	1766	25.9722
NM_001128103	6026	5869.34	1708	4.91458
NM_025638	2484	2327.34	1376	9.98497
NM_030724	1338	1181.34	2906	41.544
NM_025536	998	841.34	528	10.5986
NM_175308	2882	2725.34	416.412	2.58042
NM_133653	3486	3329.34	67	0.339864
NM_009760	1756	1599.34	8520	89.9677
NM_008723	866	709.456	1389.5	33.0767
NM_010004	1811	1654.34	0	0
NM_153117	2467	2310.34	7110	51.9735
NM_019683	1778	1621.34	960	9.99966
NM_016912	4079	3922.34	422.606	1.81961
NM_145557	2510	2353.34	436.325	3.13122
NM_008838	980	823.34	1684.96	34.562
NM_177270	3990	3833.34	25.0735	0.110465
NM_026364	1868	1711.34	1873	18.4837
NM_026511	1061	904.34	903.323	16.8694
NM_030172	2069	1912.34	216	1.90755
NM_001276315	4256	4099.34	269.32	1.10954
NM_172880	3408	3251.34	1	0.00519428
NM_008848	2043	1886.34	0	0
NM_001146024	4331	4174.34	629.679	2.54753
NM_178626	3138	2981.34	5230	29.6264
NM_146240	2118	1961.34	3359	28.9231
NM_029832	1101	944.34	1850	33.085
NM_021480	1900	1743.34	0	0
NM_009710	1417	1260.34	0	0
NM_008890	888	731.42	0	0
NM_010140	3978	3821.34	2	0.00883898
NM_021320	2411	2254.34	242	1.81294
NM_001037752	388	232.144	0	0
NM_019396	4121	3964.34	1702.06	7.25089
NM_008907	736	579.456	85679.4	2497.15
NM_027111	798	641.456	0	0
NM_173451	3690	3533.34	3	0.0143392
NM_029373	1154	997.34	0	0
NM_008918	480	323.617	0	0
NM_010855	6037	5880.34	0	0
NM_001109914	3284	3127.34	135.878	0.733772
NM_173745	4632	4475.34	1626.82	6.13905
NM_013516	2759	2602.34	0	0
NM_001160316	9406	9249.34	4.8002e-06	8.7647e-09
NM_001276328	2648	2491.34	0	0
NM_029430	1931	1774.34	1	0.00951812
NM_008936	1000	843.34	4.1038	0.082181
NM_007909	2153	1996.34	16	0.135355
NM_008938	2632	2475.34	0	0
NM_027394	1828	1671.34	172	1.73801
NM_023158	2448	2291.34	6356.9	46.8537
NM_024475	2155	1998.34	1860	15.7192
NM_001085507	6602	6445.34	172.979	0.453246
NM_008950	1277	1120.34	3668	55.2927
NM_008955	882	725.456	0	0
NM_001276332	6482	6325.34	0	0
NM_001162870	4696	4539.34	1070.87	3.98411
NM_009017	1242	1085.34	0	0
NM_178768	3335	3178.34	19	0.100958
NM_001163394	2202	2045.34	83.1923	0.686919
NM_008073	3935	3778.34	0	0
NM_001204134	2544	2387.34	0	0
NM_009036	2456	2299.34	8.75678	0.0643175
NM_026069	867	710.456	19633.1	466.703
NM_001040136	1615	1458.34	13.1029	0.151739
NM_007965	2139	1982.34	0	0
NM_009042	769	612.456	2	0.0551497
NM_177408	3911	3754.34	0	0
NM_009043	692	535.456	0	0
NM_172204	1673	1516.34	55.3653	0.616636
NM_001163395	1891	1734.34	123.189	1.19957
NM_133697	2084	1927.34	3277	28.7148
NM_009049	710	553.456	0	0
NM_001080971	2004	1847.34	3	0.027426
NM_029121	1005	848.34	0	0
NM_033565	10165	10008.3	13375	22.5694
NM_001276333	1267	1110.34	188.337	2.86462
NM_001276334	1051	894.34	0	0
NM_178897	4698	4541.34	109.896	0.408684
NM_001276335	997	840.34	31.5133	0.633326
NM_001276322	1224	1067.34	15.1301	0.239402
NM_172385	4411	4254.34	2	0.00793936
NM_001276321	1851	1694.34	1079.37	10.7587
NM_025790	686	529.456	729	23.2533
NM_207213	3067	2910.34	1835	10.6483
NM_010549	1766	1609.34	55.127	0.578502
NM_009215	599	442.505	0	0
NM_001163401	1761	1604.34	331.567	3.4903
NM_001039501	459	302.665	0	0
NM_009264	807	650.456	4888	126.912
NM_145820	6450	6293.34	170.632	0.457896
NM_178357	3982	3825.34	694	3.06392
NM_145532	1967	1810.34	314	2.92926
NM_180962	1290	1133.34	23.5909	0.351538
NM_009292	1455	1298.34	0	0
NM_009296	693	536.456	1420.96	44.7338
NM_152816	4073	3916.34	220.602	0.9513
NM_175207	2558	2401.34	259	1.82152
NM_001025947	4034	3877.34	2380.67	10.3694
NM_001276340	4085	3928.34	922.765	3.96707
NM_144797	2468	2311.34	252.57	1.84546
NM_009354	3426	3269.34	508	2.62417
NM_026405	2054	1897.34	1959	17.4372
NM_001276341	3829	3672.34	0.0058377	2.68465e-05
NM_009377	1757	1600.34	0	0
NM_011137	12978	12821.3	165.901	0.218526
NM_001033297	459	302.665	334	18.6369
NM_009413	1267	1110.34	1346	20.4728
NM_027497	3983	3826.34	856.827	3.78179
NM_007935	3832	3675.34	203.549	0.935319
NM_001276350	834	677.456	43.6236	1.0875
NM_146588	990	833.34	0	0
NM_175324	3348	3191.34	1636	8.65761
NM_009439	2167	2010.34	3306	27.7729
NM_009087	907	750.42	3323.82	74.8035
NM_177570	1762	1605.34	3	0.0315604
NM_181730	1147	990.34	4318.18	73.6384
NM_023651	4122	3965.34	1578.47	6.72272
NM_001163247	1178	1021.34	1	0.0165355
NM_033039	735	578.456	2	0.0583912
NM_172607	1890	1733.34	467	4.5501
NM_178142	5657	5500.34	672.841	2.06591
NM_001276355	7727	7570.34	30	0.0669258
NM_029036	1546	1389.34	396	4.81365
NM_197959	3345	3188.34	935	4.95262
NM_001252684	5772	5615.34	1145.89	3.4463
NM_001033351	7667	7510.34	0	0
NM_030215	2642	2485.34	2734	18.5781
NM_001099296	1255	1098.34	4	0.0615051
NM_001163425	458	301.665	2108.84	118.061
NM_001253888	1273	1116.34	14.8703	0.224963
NM_026919	428	271.735	2114.45	131.413
NM_001045527	4158	4001.34	4	0.0168827
NM_029564	1417	1260.34	4380	58.6914
NM_001256263	767	610.456	0	0
NM_178391	1617	1460.34	143.345	1.65774
NM_026806	1239	1082.34	0	0
NM_001163741	4625	4468.34	610.16	2.30614
NM_001276356	1770	1613.34	4.65524	0.0487308
NM_001099323	2794	2637.34	20	0.128071
NM_011460	2101	1944.34	17	0.147661
NM_008851	4533	4376.34	27.3329	0.105478
NM_009603	1599	1442.34	2	0.023418
NM_026644	1910	1753.34	739.145	7.11953
NM_080468	3389	3232.34	0	0
NM_030716	2360	2203.34	0	0
NM_025589	525	368.567	9719	445.342
NM_145703	2414	2257.34	0	0
NM_001024841	1470	1313.34	16	0.205746
NM_145704	2264	2107.34	0	0
NM_001276358	2025	1868.34	0	0
NM_177578	3627	3470.34	0	0
NM_153092	2909	2752.34	380.891	2.33715
NM_011316	2067	1910.34	15.5771	0.13771
NM_001276359	7996	7839.34	1974.25	4.25314
NM_177205	2660	2503.34	189.675	1.27961
NM_001276360	8029	7872.34	33.4266	0.0717095
NM_026329	868	711.456	1906	45.2442
NM_008619	3616	3459.34	448.812	2.19108
NM_001276361	8056	7899.34	30.0915	0.064334
NM_134246	2594	2437.34	0	0
NM_001163440	3639	3482.34	85.0919	0.412672
NM_001163441	3515	3358.34	486.096	2.44447
NM_153784	1936	1779.34	638	6.0555
NM_013751	2915	2758.34	0	0
NM_175103	337	182.477	1082	100.14
NM_007585	1374	1217.34	67491	936.315
NM_201362	1525	1368.34	162	1.99944
NM_010302	1880	1723.34	933	9.14321
NM_009795	1461	1304.34	8073	104.528
NM_009627	1381	1224.34	524.977	7.24146
NM_027073	1340	1183.34	8	0.114174
NM_030018	2237	2080.34	839	6.81107
NM_001159649	2371	2214.34	0	0
NM_008164	2249	2092.34	0	0
NM_145536	2205	2048.34	0	0
NM_133854	1916	1759.34	2283.05	21.9156
NM_001163465	2303	2146.34	129	1.01503
NM_009708	684	527.482	92	2.94556
NM_001002927	1442	1285.34	0	0
NM_001045530	2709	2552.34	6	0.0397009
NM_001276372	628	471.482	0	0
NM_011503	2703	2546.34	4552.09	30.1914
NM_029354	1010	853.34	401	7.93616
NM_009414	4581	4424.34	0	0
NM_001136084	4270	4113.34	2	0.00821152
NM_028965	2581	2424.34	250.196	1.74291
NM_001204912	4013	3856.34	269.556	1.18049
NM_001127169	971	814.34	1	0.0207387
NM_026507	2784	2627.34	1121.87	7.21131
NM_145210	1715	1558.34	1	0.0108374
NM_010095	5527	5370.34	0.737131	0.00231809
NM_001276387	5532	5375.34	0.262869	0.000825887
NM_009818	3713	3556.34	29836	141.685
NM_199455	898	741.42	0	0
NM_172275	2486	2329.34	223.8	1.62262
NM_028532	673	516.482	2	0.0653977
NM_001163470	2498	2341.34	572.2	4.12735
NM_009833	2175	2018.34	1316	11.0116
NM_025409	1404	1247.34	1518	20.553
NM_010783	1379	1222.34	32.3103	0.446414
NM_009836	1957	1800.34	13989	131.226
NM_001109973	1711	1554.34	26.6897	0.289991
NM_198932	12906	12749.3	957.099	1.26782
NM_001276390	1593	1436.34	0	0
NM_001276391	1483	1326.34	0	0
NM_009837	1966	1809.34	14624	136.5
NM_153801	2373	2216.34	0	0
NM_001008233	2210	2053.34	227	1.86704
NM_001081661	743	586.456	0	0
NM_008677	1463	1306.34	0	0
NM_008945	949	792.38	8370	178.394
NM_008878	2199	2042.34	1	0.00826913
NM_001276396	773	616.456	0	0
NM_027836	1336	1179.34	0	0
NM_011584	4640	4483.34	1778	6.69758
NM_001025610	1279	1122.34	0	0
NM_001276398	1576	1419.34	0	0
NM_173169	3486	3329.34	52.9178	0.268431
NM_001163471	4774	4617.34	48.0998	0.17593
NM_199056	2934	2777.34	1476.36	8.97741
NM_172637	4771	4614.34	0	0
NM_001276399	3015	2858.34	144.685	0.854865
NM_001163473	1100	943.34	391	6.99998
NM_001033438	3152	2995.34	0	0
NM_027072	763	606.456	0	0
NM_009960	5254	5097.34	0	0
NM_001161806	617	460.482	0	0
NM_027673	1243	1086.34	11.1297	0.173023
NM_177701	2294	2137.34	0	0
NM_027014	1100	943.34	539.793	9.66377
NM_009961	5242	5085.34	0	0
NM_025393	1080	923.34	6758.42	123.615
NM_001163476	677	520.482	19.2074	0.623234
NM_009971	1363	1206.34	1240	17.3596
NM_027066	538	381.567	0	0
NM_009979	687	530.456	0	0
NM_182990	2858	2701.34	5933.3	37.0941
NM_010623	3915	3758.34	17.9996	0.0808826
NM_001136081	2729	2572.34	5118.7	33.6062
NM_011231	1476	1319.34	412.702	5.28284
NM_030016	3159	3002.34	285.718	1.60718
NM_001163478	1338	1181.34	2284.82	32.6637
NM_009994	5128	4971.34	3	0.0101914
NM_172394	2452	2295.34	3752.6	27.6104
NM_010010	2146	1989.34	5	0.0424472
NM_001083331	2485	2328.34	144.043	1.0448
NM_177732	2893	2736.34	254.309	1.56957
NM_001276406	2467	2310.34	1757.36	12.8462
NM_018766	3916	3759.34	0	0
NM_010027	609	452.482	2889	107.829
NM_027094	995	838.34	0	0
NM_008109	2317	2160.34	0	0
NM_011890	3727	3570.34	585	2.76716
NM_181061	1648	1491.34	27.1416	0.307359
NM_010030	305	152.129	0	0
NM_013570	1596	1439.34	0	0
NM_021790	1222	1065.34	262.42	4.16004
NM_009507	2730	2573.34	1830	12.01
NM_175450	2954	2797.34	1695	10.2332
NM_174850	3346	3189.34	1368	7.24391
NM_029568	1513	1356.34	2	0.0249029
NM_001033410	2021	1864.34	11	0.099645
NM_010233	8425	8268.34	0	0
NM_027116	2753	2596.34	10	0.0650469
NM_010069	2557	2400.34	175.82	1.23704
NM_145447	3435	3278.34	27	0.139091
NM_013840	833	676.456	673	16.8021
NM_016959	960	803.38	60278	1267.14
NM_010108	1225	1068.34	53	0.837827
NM_172883	2508	2351.34	7	0.0502771
NM_027612	2448	2291.34	0	0
NM_008103	2034	1877.34	28.9691	0.260603
NM_001163483	724	567.456	0	0
NM_009083	599	442.505	717.594	27.3873
NM_010757	2825	2668.34	2009	12.7153
NM_001163485	534	377.567	21618.7	966.993
NM_001037170	2920	2763.34	1232.93	7.53517
NM_001163486	1284	1127.34	1.3188	0.0197566
NM_001160317	9597	9440.34	0	0
NM_011614	1694	1537.34	105.611	1.16019
NM_021514	2847	2690.34	0	0
NM_010143	4164	4007.34	218.58	0.921174
NM_001163487	2894	2737.34	1058.47	6.53036
NM_009250	3133	2976.34	81	0.459611
NM_029681	933	776.42	0	0
NM_027198	776	619.456	120	3.27159
NM_016962	4693	4536.34	855.131	3.18358
NM_010174	669	512.482	26	0.856805
NM_013658	3224	3067.34	854.936	4.70717
NM_001276420	2545	2388.34	4.03766	0.0285511
NM_010190	1062	905.34	0	0
NM_001163490	3125	2968.34	99.0637	0.563623
NM_001163491	3084	2927.34	0	0
NM_001163389	2521	2364.34	222.804	1.59148
NM_025610	2274	2117.34	499	3.98014
NM_145153	1480	1323.34	4	0.0510478
NM_033568	947	790.38	835	17.8418
NM_010703	3657	3500.34	0	0
NM_027217	1318	1161.34	3	0.0436265
NM_172015	4396	4239.34	5805.59	23.1279
NM_198652	8449	8292.34	3803.58	7.74646
NM_001276402	3532	3375.34	8.10039	0.04053
NM_001164643	2833	2676.34	335.334	2.11604
NM_010321	1042	885.34	130	2.47983
NM_001276403	2305	2148.34	0	0
NM_018767	2513	2356.34	0	0
NM_001163496	2590	2433.34	0	0
NM_001163497	2458	2301.34	19	0.139431
NM_028404	2011	1854.34	575	5.23681
NM_178926	2174	2017.34	163.823	1.37146
NM_172993	3317	3160.34	1552	8.29365
NM_001080820	3705	3548.34	0	0
NM_010351	1183	1026.34	0	0
NM_001276422	3633	3476.34	0	0
NM_010368	2456	2299.34	2402	17.6424
NM_001005426	2271	2114.34	113.765	0.908702
NM_001276423	3627	3470.34	4	0.019466
NM_178652	1483	1326.34	129	1.64257
NM_010397	1758	1601.34	1188.74	12.537
NM_027914	2753	2596.34	414	2.69294
NM_173008	4260	4103.34	1	0.00411576
NM_010454	699	542.456	0	0
NM_011373	3994	3837.34	10.8707	0.0478424
NM_011117	14921	14764.3	560.596	0.641244
NM_027872	2421	2264.34	90	0.671257
NM_001276425	3641	3484.34	15.1293	0.073331
NM_010463	843	686.456	0	0
NM_201385	14856	14699.3	1053.96	1.21091
NM_008089	1902	1745.34	1	0.00967627
NM_010475	1317	1160.34	6	0.0873281
NM_019946	943	786.42	15472	332.262
NM_010215	2059	1902.34	13.3963	0.118928
NM_197986	2614	2457.34	158.535	1.08955
NM_001085497	1243	1086.34	28.3015	0.43998
NM_010493	2540	2383.34	5078	35.9828
NM_027613	4636	4479.34	0	0
NM_001163507	4633	4476.34	0	0
NM_023719	2798	2641.34	3960.95	25.3258
NM_207222	2101	1944.34	1	0.00868592
NM_010531	1422	1265.34	84	1.12114
NM_028803	2988	2831.34	1785	10.6472
NM_026449	1599	1442.34	0	0
NM_177868	4505	4348.34	422	1.63899
NM_026688	940	783.42	3585	77.2828
NM_010555	1360	1203.34	8	0.112277
NM_027399	1216	1059.34	785	12.5148
NM_008433	1956	1799.34	3094.01	29.04
NM_010558	1534	1377.34	1	0.0122616
NM_173426	1995	1838.34	31	0.284789
NM_001163510	2041	1884.34	639.989	5.7359
NM_001033769	925	768.42	362.234	7.96121
NM_201389	15440	15283.3	128.117	0.141572
NM_172786	2088	1931.34	0	0
NM_010615	4850	4693.34	5907.63	21.2578
NM_001243223	3640	3483.34	0	0
NM_010620	4840	4683.34	2224.17	8.02049
NM_172693	2216	2059.34	1138	9.33259
NM_198934	13050	12893.3	5.1319e-07	6.72203e-10
NM_019802	3323	3166.34	1900.66	10.1376
NM_008129	2072	1915.34	5135	45.2775
NM_183104	2037	1880.34	8.4212	0.0756355
NM_053077	2983	2826.34	0	0
NM_201390	14855	14698.3	229.454	0.263642
NM_201391	15003	14846.3	111.894	0.127284
NM_177657	3941	3784.34	13.3369	0.0595186
NM_172589	4348	4191.34	39	0.157145
NM_021398	2601	2444.34	65.655	0.453622
NM_001080711	1217	1060.34	0	0
NM_153808	5730	5573.34	1199.58	3.63497
NM_173402	5481	5324.34	380.134	1.20575
NM_022980	5062	4905.34	1516.85	5.2223
NM_001114084	1607	1450.34	0	0
NM_201393	14946	14789.3	303.556	0.346639
NM_025417	824	667.456	529	13.3851
NM_001163512	3434	3277.34	145.866	0.751661
NM_025371	1459	1302.34	141.082	1.82951
NM_001276442	1455	1298.34	145.918	1.89805
NM_001253889	1420	1263.34	0	0
NM_201394	15003	14846.3	1827.62	2.079
NM_175000	604	447.505	0	0
NM_001163525	1097	940.34	633.591	11.3792
NM_138595	3792	3635.34	10	0.0464561
NM_001163513	7878	7721.34	1514.1	3.3117
NM_028662	2138	1981.34	2813	23.9772
NM_026212	1574	1417.34	1949	23.2234
NM_029546	3871	3714.34	1682	7.64773
NM_027726	7809	7652.34	85.8964	0.18957
NM_021388	3012	2855.34	536.016	3.17036
NM_172565	2436	2279.34	1091	8.08358
NM_001163514	2819	2662.34	386.743	2.45328
NM_001163515	2937	2780.34	40.2407	0.24443
NM_175008	839	682.456	0	0
NM_026787	1057	900.34	819	15.3626
NM_001190978	3098	2941.34	0.000392436	2.25326e-06
NM_019925	2439	2282.34	12	0.0887951
NM_008588	1098	941.34	0	0
NM_008069	1860	1703.34	0	0
NM_019537	1017	860.34	1198	23.5166
NM_030682	2721	2564.34	9.70919	0.0639433
NM_001276445	3021	2864.34	19.0956	0.112589
NM_011775	2200	2043.34	0	0
NM_153538	5569	5412.34	3812.21	11.8954
NM_025542	2142	1985.34	1834	15.601
NM_001001490	3732	3575.34	2.00011	0.00944766
NM_010695	774	617.456	0	0
NM_008525	4536	4379.34	1441.91	5.56055
NM_145927	2560	2403.34	377	2.6492
NM_010697	2295	2138.34	530.266	4.18798
NM_001276446	4447	4290.34	483.089	1.90162
NM_016885	1437	1280.34	0	0
NM_027481	2287	2130.34	480	3.80522
NM_001163522	1476	1319.34	0	0
NM_010742	694	537.456	8089	254.179
NM_001100455	652	495.482	0	0
NM_025670	3898	3741.34	1438.21	6.49206
NM_028186	3222	3065.34	17.0142	0.093739
NM_177840	744	587.456	0	0
NM_001276448	824	667.456	0	0
NM_010900	3388	3231.34	181.18	0.946923
NM_008182	855	698.456	33.2883	0.804897
NM_010776	1069	912.34	0	0
NM_172054	4596	4439.34	3958	15.0572
NM_013465	1524	1367.34	0	0
NM_029844	992	835.34	3	0.0606521
NM_028094	2117	1960.34	67.0758	0.57786
NM_010792	887	730.456	473	10.9359
NM_145935	1310	1153.34	1	0.014643
NM_028833	4359	4202.34	629	2.52783
NM_001276449	1122	965.34	0	0
NM_001276450	1503	1346.34	0	0
NM_008149	3852	3695.34	3975	18.1665
NM_028589	975	818.34	0	0
NM_001102660	870	713.456	0	0
NM_172773	3241	3084.34	1308.59	7.16521
NM_001033534	1786	1629.34	66	0.684101
NM_010816	3050	2893.34	69	0.402752
NM_001276452	3163	3006.34	0	0
NM_054087	3571	3414.34	2812.79	13.9129
NM_001276455	3457	3300.34	232.213	1.18827
NM_025679	2798	2641.34	1152	7.36573
NM_025434	738	581.456	852	24.7463
NM_010903	2544	2387.34	89	0.629599
NM_001025568	8864	8707.34	0	0
NM_194341	7112	6955.34	1967.58	4.77751
NM_010910	2014	1857.34	5	0.0454639
NM_001160318	9647	9490.34	14.7465	0.0262419
NM_016857	3344	3187.34	95.6295	0.506701
NM_010026	6281	6124.34	0.000586196	1.61649e-06
NM_001276461	6101	5944.34	388.8	1.10461
NM_001276462	6181	6024.34	0.610261	0.00171078
NM_027049	925	768.42	4	0.0879123
NM_175146	3805	3648.34	408.578	1.89133
NM_001276463	6145	5988.34	833.589	2.3509
NM_001007567	1525	1368.34	1292	15.9462
NM_028934	2751	2594.34	248	1.61441
NM_198933	12978	12821.3	2.72482e-06	3.58915e-09
NM_007709	1107	950.34	0	0
NM_010999	1930	1773.34	0	0
NM_025517	1576	1419.34	1498	17.8243
NM_001276466	904	747.42	0	0
NM_028273	2076	1919.34	931.512	8.19643
NM_001163538	2079	1922.34	904.488	7.94622
NM_144500	2745	2588.34	2066	13.4802
NM_001252685	5559	5402.34	42.499	0.132857
NM_001276467	6110	5953.34	0	0
NM_133240	1161	1004.34	423	7.11292
NM_011747	2139	1982.34	236	2.01058
NM_001163540	15455	15298.3	5.44308e-07	6.00881e-10
NM_001085513	1460	1303.34	79	1.02366
NM_001276473	773	616.456	3	0.0821877
NM_001163526	933	776.42	116.988	2.54467
NM_027892	3403	3246.34	3624	18.8531
NM_175391	2044	1887.34	0	0
NM_008522	2742	2585.34	2242	14.6456
NM_001163542	14972	14815.3	0	0
NM_001099303	899	742.42	2	0.0454955
NM_025700	2179	2022.34	1547	12.9189
NM_028042	2107	1950.34	400	3.46368
NM_011131	3428	3271.34	1499	7.73863
NM_010219	2167	2010.34	15383	129.229
NM_011022	2034	1877.34	0	0
NM_027206	1122	965.34	7	0.122463
NM_011182	3749	3592.34	1184.21	5.56725
NM_011036	759	602.456	3	0.0840976
NM_029455	1858	1701.34	1.00214	0.00994772
NM_001163548	4073	3916.34	7.78631	0.0335768
NM_011068	879	722.456	48	1.12206
NM_001276474	1020	863.34	0	0
NM_027873	2970	2813.34	592	3.55375
NM_001146200	6634	6477.34	4.99964	0.0130356
NM_019395	1479	1322.34	0	0
NM_023210	3273	3116.34	2622.77	14.2136
NM_011087	3453	3296.34	0	0
NM_026695	920	763.42	1861.51	41.1804
NM_001163549	15018	14861.3	0.000783223	8.90052e-07
NM_139145	4833	4676.34	1863.57	6.7302
NM_027510	1020	863.34	3	0.0586851
NM_028648	1301	1144.34	0	0
NM_133916	2966	2809.34	3626	21.7977
NM_011093	1838	1681.34	0	0
NM_028824	958	801.38	0	0
NM_011107	552	395.567	1	0.0426941
NM_178390	2028	1871.34	956	8.62766
NM_181588	1069	912.34	777	14.3831
NM_001013759	2943	2786.34	0	0
NM_178394	2382	2225.34	2	0.0151782
NM_009066	2048	1891.34	682	6.0898
NM_011186	871	714.456	4227	99.9182
NM_026193	2914	2757.34	1201.27	7.35762
NM_001102678	921	764.42	0	0
NM_001163552	2701	2544.34	0	0
NM_001033318	2884	2727.34	1539.33	9.53193
NM_001163553	2830	2673.34	31.733	0.200468
NM_011054	4676	4519.34	0	0
NM_001099919	893	736.42	0	0
NM_011187	969	812.34	6557	136.319
NM_029771	2525	2368.34	5	0.0356545
NM_177576	1205	1048.34	0	0
NM_011189	977	820.34	3231	66.5168
NM_013703	8327	8170.34	616.673	1.27468
NM_001109970	924	767.42	0	0
NM_177759	2582	2425.34	1	0.0069633
NM_011226	1371	1214.34	239	3.32388
NM_001100609	907	750.42	0	0
NM_001199988	4978	4821.34	118.053	0.413519
NM_011259	837	680.456	0	0
NM_031377	2440	2283.34	0	0
NM_008905	3551	3394.34	581.47	2.89308
NM_001164578	3814	3657.34	110.188	0.508811
NM_011288	582	425.527	1504	59.691
NM_011336	405	248.916	1.08773e-07	7.38003e-09
NM_001164801	1952	1795.34	18.8508	0.177326
NM_026358	1245	1088.34	193.819	3.0076
NM_008968	1751	1594.34	0	0
NM_029658	3533	3376.34	552.815	2.76517
NM_011391	2422	2265.34	12	0.0894614
NM_001013783	2190	2033.34	0	0
NM_011407	1881	1724.34	0	0
NM_011408	1684	1527.34	848.832	9.38586
NM_029134	2576	2419.34	35.4002	0.247114
NM_026042	2162	2005.34	713	6.00468
NM_029298	847	690.456	3	0.0733792
NM_029379	993	836.34	0	0
NM_152923	2878	2721.34	0	0
NM_029482	2004	1847.34	437.321	3.99799
NM_011409	1834	1677.34	1	0.0100685
NM_011434	661	504.482	11618	388.932
NM_029859	1725	1568.34	6	0.0646099
NM_027137	678	521.482	0	0
NM_018800	1682	1525.34	0	0
NM_011446	3266	3109.34	12.3048	0.0668335
NM_001276676	4285	4128.34	0	0
NM_030028	586	429.527	50	1.96593
NM_001276677	1665	1508.34	0	0
NM_011454	1859	1702.34	2299	22.8076
NM_001276679	1599	1442.34	0	0
NM_030187	3093	2936.34	6	0.034509
NM_021287	8254	8097.34	298	0.62153
NM_001276680	1857	1700.34	0	0
NM_026220	3419	3262.34	2383.88	12.3408
NM_001037928	2400	2243.34	138	1.0389
NM_016897	1162	1005.34	5263	88.4115
NM_001276681	4416	4259.34	0	0
NM_001177510	1108	951.34	0	0
NM_018790	3059	2902.34	22.3807	0.130231
NM_001033444	2614	2457.34	21	0.144325
NM_001276684	3056	2899.34	22.6193	0.131755
NM_010649	962	805.38	5.20065	0.109055
NM_026951	1126	969.34	372	6.48119
NM_011545	1240	1083.34	0	0
NM_001163565	3049	2892.34	0	0
NM_010746	1463	1306.34	0	0
NM_011568	1132	975.34	4238	73.3826
NM_177707	1790	1633.34	10	0.103398
NM_011576	1492	1335.34	34.504	0.436381
NM_011608	812	655.456	2	0.0515317
NM_001276704	4035	3878.34	1184.62	5.15848
NM_011455	1936	1779.34	0	0
NM_027148	1270	1113.34	1127.99	17.1106
NM_011625	4355	4198.34	1959	7.88034
NM_016738	794	637.456	37583	995.701
NM_011631	2759	2602.34	35920	233.11
NM_172914	1271	1114.34	10	0.151555
NM_001163569	3162	3005.34	238.104	1.33801
NM_001163570	1282	1125.34	73.0124	1.09572
NM_172546	3448	3291.34	528	2.70925
NM_016702	1553	1396.34	0.5	0.00604737
NM_031201	1329	1172.34	1991	28.6818
NM_030702	2442	2285.34	2262.43	16.7191
NM_011923	3444	3287.34	8	0.0410992
NM_011698	746	589.456	22	0.630317
NM_011274	3459	3302.34	4454	22.778
NM_001276710	1553	1396.34	0.5	0.00604737
NM_009095	768	611.456	39855	1100.79
NM_011776	1317	1160.34	0	0
NM_027013	888	731.42	643.906	14.8677
NM_001033416	3162	3005.34	44.8648	0.252116
NM_001163573	693	536.456	69.0936	2.17516
NM_011801	1215	1058.34	3650	58.2446
NM_001076679	618	461.482	0	0
NM_001163574	6891	6734.34	5287.25	13.2594
NM_001033191	3364	3207.34	0	0
NM_021609	2900	2743.34	0	0
NM_019865	497	340.567	18233	904.157
NM_025665	836	679.456	1705	42.379
NM_001276719	3012	2855.34	1	0.00591467
NM_011888	720	563.456	0	0
NM_175095	2961	2804.34	1776	10.6955
NM_001163575	3307	3150.34	378.816	2.03076
NM_001163576	3411	3254.34	41.1837	0.213722
NM_008183	1121	964.34	3772.55	66.0683
NM_027908	2421	2264.34	182	1.35743
NM_001276763	4113	3956.34	0	0
NM_001037756	2566	2409.34	800	5.60764
NM_145365	2283	2126.34	5	0.0397123
NM_001163578	2728	2571.34	0	0
NM_001276764	24271	24114.3	811.611	0.568409
NM_011942	1593	1436.34	1824	21.4465
NM_172304	3203	3046.34	2013.5	11.1625
NM_011976	4310	4153.34	2008	8.16496
NM_134448	23252	23095.3	0	0
NM_001163582	2653	2496.34	151.805	1.027
NM_025755	1464	1307.34	273	3.52665
NM_001163584	3557	3400.34	3815.49	18.9503
NM_133833	17210	17053.3	1715.53	1.69893
NM_021318	1135	978.34	0	0
NM_012007	1282	1125.34	0	0
NM_010692	817	660.456	5	0.127854
NM_001163585	3602	3445.34	0	0
NM_010081	8788	8631.34	407.921	0.798152
NM_001034856	1194	1037.34	0	0
NM_144530	4414	4257.34	3301.95	13.0985
NM_133706	1333	1176.34	4175	59.9393
NM_001276767	4468	4311.34	2384.05	9.33879
NM_011169	10328	10171.3	20.1613	0.0334757
NM_013481	2476	2319.34	2425	17.6577
NM_013721	864	707.456	58523.9	1397.08
NM_027907	2704	2547.34	0	0
NM_182991	1491	1334.34	7	0.0885971
NM_013485	1767	1610.34	0	0
NM_013526	3532	3375.34	1	0.00500346
NM_146217	3728	3571.34	7306	34.5491
NM_020272	6811	6654.34	0	0
NM_013639	1865	1708.34	0	0
NM_144830	2301	2144.34	106	0.834834
NM_001163588	1862	1705.34	0	0
NM_001163589	1769	1612.34	2	0.0209489
NM_013530	1887	1730.34	6	0.0585609
NM_011840	2258	2101.34	452	3.6327
NM_007488	6073	5916.34	31	0.0884905
NM_013535	568	411.527	2690	110.393
NM_028902	2867	2710.34	325.401	2.0276
NM_172469	3743	3586.34	2266	10.6708
