target_id	length	eff_length	est_counts	tpm
NR_028416	3640	3465.22	34.419	0.21834
NR_028364	1500	1325.22	161.817	2.68411
NR_028362	96	9.20166	0	0
NR_015542	3091	2916.22	0	0
NR_028310	1333	1158.22	0	0
NR_028282	77	14.75	111	165.423
NR_028281	48	16	94	129.144
NR_028129	94	9.25197	48	114.044
NR_028128	48	16	13	17.8603
NR_028113	951	776.219	12.052	0.341304
NR_028091	60	15.5882	50	70.508
NR_028079	120	13.9817	113	177.657
NR_028078	128	16.6192	54	71.425
NR_027901	597	422.418	116	6.03644
NR_015562	2926	2751.22	15.8209	0.126407
NR_027377	2564	2389.22	17	0.156408
NR_026907	2075	1900.22	36.0472	0.416997
NR_026888	1862	1687.22	0	0
NR_026596	2177	2002.22	14	0.153703
NM_001126320	1018	843.219	0	0
NR_002865	108	10.8432	54	109.472
NR_024331	2432	2257.22	112.341	1.09403
NM_001135093	2970	2795.22	2	0.0157282
NM_001101516	1960	1785.22	0	0
NR_024017	2756	2581.22	32.3998	0.275919
NR_004448	1433	1258.22	1	0.0174706
NR_003630	1599	1424.22	7.14837	0.11033
NM_001085414	1487	1312.22	2.1666	0.0362943
NR_003376	1401	1226.22	3.32673	0.0596368
NR_004857	799	624.252	1.00207	0.0352861
NR_004052	1768	1593.22	28.0176	0.386563
NM_001110779	685	510.279	0	0
NM_146543	980	805.219	0	0
NR_002898	118	13.4654	182	297.111
NM_207152	942	767.219	0	0
NR_003960	3049	2874.22	0	0
NM_028513	1440	1265.22	0	0
NM_010326	2732	2557.22	36	0.309457
NM_001103171	11715	11540.2	6.12387	0.0116648
NM_182698	7953	7778.22	36.865	0.104183
NM_010862	11769	11594.2	0.0111672	2.11722e-05
NR_003681	116	12.8793	13	22.188
NR_003644	837	662.219	0	0
NR_003649	1458	1283.22	9.03559	0.154782
NR_003643	1703	1528.22	0	0
NR_003628	1977	1802.22	56.1144	0.684434
NR_003650	836	661.219	0	0
NR_003646	1606	1431.22	0	0
NM_175266	7273	7098.22	2348.98	7.27436
NM_025746	1781	1606.22	0	0
NM_053150	1147	972.219	0	0
NM_001013828	1575	1400.22	0	0
NM_001039942	533	358.59	0	0
NM_001039944	540	365.553	0	0
NM_001039941	597	422.418	0	0
NM_177010	1933	1758.22	0	0
NR_002843	218	67.8743	7824.15	2533.94
NM_001039943	582	407.418	0	0
NM_001083882	2756	2581.22	403.7	3.43795
NR_003373	539	364.553	38.6556	2.33086
NR_003372	1253	1078.22	9	0.183485
NR_003363	2057	1882.22	928.746	10.8466
NM_026668	2387	2212.22	0	0
NM_021427	1853	1678.22	2.03484	0.0266531
NM_001033474	3607	3432.22	4067	26.0474
NR_003100	466	292.008	0	0
NR_002903	62	14.5238	5	7.56754
NR_002901	98	9.50429	168	388.557
NR_002900	122	14.5526	17	25.6787
NR_002899	129	16.9649	58	75.1522
NR_002897	117	13.1945	64	106.624
NR_002880	192	50.176	0	0
NR_002869	717	542.279	0	0
NR_002868	402	229.192	0	0
NR_002864	4745	4570.22	360	1.73153
NR_002845	2001	1826.22	0	0
NR_002851	68	18.25	10	12.0449
NR_002849	2854	2679.22	1.43876	0.0118044
NR_002841	175	39.8526	948	522.898
NM_133245	494	319.777	0	0
NM_009018	1242	1067.22	0	0
NM_009016	1546	1371.22	71.6791	1.14908
NM_009293	2283	2108.22	41	0.427497
NM_001290269	827	652.219	0	0
NM_031190	1592	1417.22	0	0
NM_173372	4370	4195.22	4	0.020959
NM_007417	3818	3643.22	11	0.0663701
NM_001105187	2562	2387.22	0	0
NM_007418	3214	3039.22	0	0
NM_145840	6604	6429.22	23.4224	0.0800827
NM_007539	1338	1163.22	1	0.0188975
NM_001030290	1450	1275.22	0	0
NM_207243	22806	22631.2	1	0.000971309
NM_134214	1104	929.219	0	0
NM_001205030	1144	969.219	0	0
NR_033612	774	599.252	25.0146	0.917592
NR_033611	1006	831.219	0	0
NR_033610	1690	1515.22	1	0.0145074
NR_033598	635	460.329	0	0
NR_033595	2163	1988.22	3.00021	0.0331705
NM_001166754	894	719.219	0	0
NR_028497	1981	1806.22	21.0007	0.255581
NR_028276	87	10.8986	34.9041	70.3994
NR_028275	91	9.45627	46	106.931
NR_028274	87	10.8986	56.0959	113.142
NM_001100415	4538	4363.22	617.151	3.10921
NR_002888	3752	3577.22	43.3978	0.266678
NR_002688	2790	2615.22	136.231	1.14507
NM_001131021	4523	4348.22	17.9434	0.0907109
NM_001011875	545	370.535	0	0
NM_008899	6272	6097.22	25.1823	0.0907881
NM_001243072	6582	6407.22	0	0
NM_008416	1840	1665.22	5441	71.8245
NM_001190337	1233	1058.22	0	0
NM_023544	2154	1979.22	199.002	2.21018
NM_013524	1970	1795.22	0	0
NM_206897	951	776.219	0	0
NM_177669	820	645.219	1	0.0340689
NM_145712	1244	1069.22	0	0
NM_012020	2520	2345.22	0	0
NM_205783	1746	1571.22	0	0
NM_020598	948	773.219	0	0
NM_019453	3126	2951.22	0	0
NM_010012	1950	1775.22	0	0
NM_009233	4037	3862.22	8.03497	0.0457312
NM_001040461	525	350.643	16.2471	1.01853
NM_001170918	1605	1430.22	0	0
NM_020512	1112	937.219	0	0
NM_011141	3013	2838.22	16	0.123919
NM_011010	2168	1993.22	37	0.408049
NM_206870	573	398.478	0	0
NM_054090	942	767.219	0	0
NM_010602	3115	2940.22	0	0
NM_013805	1420	1245.22	1	0.017653
NM_001166027	1393	1218.22	0	0
NM_175340	2308	2133.22	63	0.649188
NM_021560	3207	3032.22	0	0
NM_207262	527	352.643	0	0
NM_015770	692	517.279	4	0.169981
NM_025490	750	575.252	4	0.152851
NM_010479	2798	2623.22	1324.67	11.1004
NM_010478	2810	2635.22	6373.83	53.1679
NM_013557	2805	2630.22	1538	12.8537
NM_010289	1518	1343.22	0	0
NM_009251	2030	1855.22	1	0.0118487
NM_206975	570	395.478	0	0
NM_206867	570	395.478	1	0.0555831
NM_001033786	703	528.279	0	0
NM_010896	1707	1532.22	0	0
NM_010218	2446	2271.22	250	2.41961
NR_001579	397	224.271	495	48.5173
NM_194350	1080	905.219	0	0
NM_009890	1365	1190.22	90	1.66219
NM_001033181	2952	2777.22	756	5.9838
NM_001287120	1742	1567.22	0	0
NM_001286857	2250	2075.22	196.524	2.08169
NM_001252629	1291	1116.22	335.119	6.59956
NM_021367	1143	968.219	0.984926	0.0223612
NM_001163728	3313	3138.22	18.3013	0.128193
NM_145077	1002	827.219	43.2149	1.14836
NR_002847	6982	6807.22	208919	674.641
NM_178753	4176	4001.22	77	0.423023
NM_008239	2821	2646.22	2673	22.2044
NM_175539	2881	2706.22	5.1037	0.041456
NM_007449	438	264.411	0	0
NM_026271	2069	1894.22	0	0
NM_001271603	1340	1165.22	4.93993	0.0931919
NM_011784	3573	3398.22	1	0.00646865
NM_053264	1771	1596.22	22.7361	0.313105
NM_001163660	4104	3929.22	99.448	0.556359
NM_146727	972	797.219	0	0
NM_138753	3401	3226.22	3928	26.7635
NM_183298	1116	941.219	0	0
NM_001104648	2340	2165.22	0	0
NM_001104645	2346	2171.22	168	1.70087
NM_001167152	924	749.219	0	0
NM_001286557	2318	2143.22	0	0
NM_001286180	1810	1635.22	0	0
NM_029589	921	746.219	0	0
NM_001284524	1580	1405.22	0	0
NM_001282034	1943	1768.22	0	0
NM_001277847	1943	1768.22	0	0
NM_028842	1210	1035.22	0	0
NM_001097978	1325	1150.22	0	0
NM_001277340	1692	1517.22	1.00013	0.0144901
NM_001271883	2568	2393.22	0	0
NM_001271676	1937	1762.22	0	0
NM_001243015	1960	1785.22	0.125	0.00153916
NM_001243011	1960	1785.22	0.125	0.00153916
NM_001243001	1949	1774.22	0	0
NM_146103	2830	2655.22	1039	8.60162
NM_001205034	747	572.252	0	0
NM_001195383	919	744.219	0	0
NM_001167162	921	746.219	0	0
NM_001167165	945	770.219	0	0
NM_001167158	924	749.219	0	0
NM_001166713	918	743.219	0	0
NM_001166839	921	746.219	0	0
NM_001167149	924	749.219	0	0
NM_001167147	924	749.219	0	0
NM_001167146	924	749.219	0	0
NM_001167164	945	770.219	0	0
NM_001167163	921	746.219	0	0
NM_001167159	924	749.219	0	0
NM_001166751	918	743.219	0	0
NM_001100614	691	516.279	0	0
NM_172901	1339	1164.22	0	0
NM_177715	6076	5901.22	327.701	1.22068
NM_001289471	2148	1973.22	4.45497	0.0496289
NM_016889	3038	2863.22	16.0555	0.123263
NM_008818	869	694.219	1	0.0316642
NM_009238	2969	2794.22	2510.41	19.7492
NM_016977	2783	2608.22	0	0
NM_011221	8478	8303.22	9498	25.145
NM_001166476	1599	1424.22	12.5047	0.193002
NM_198662	1406	1231.22	0	0
NM_021513	1848	1673.22	722	9.48527
NM_175467	2759	2584.22	0	0
NM_177306	3088	2913.22	0	0
NM_019582	6075	5900.22	3	0.0111768
NM_207538	969	794.219	0	0
NM_030726	1809	1634.22	0	0
NM_001111336	1698	1523.22	3.3455	0.0482796
NM_008294	1673	1498.22	0	0
NM_146542	942	767.219	0	0
NM_001005424	4704	4529.22	5	0.0242668
NM_027036	697	522.279	0	0
NM_146256	1602	1427.22	132	2.03305
NM_199019	2225	2050.22	1	0.0107217
NM_183173	3644	3469.22	240	1.5207
NM_172801	2350	2175.22	0	0
NM_146242	1428	1253.22	1	0.0175403
NM_001038641	2840	2665.22	117.21	0.966709
NM_206822	936	761.219	0	0
NM_033522	886	711.219	0	0
NM_177348	664	489.329	0	0
NM_147003	948	773.219	0	0
NM_001013385	3231	3056.22	0	0
NM_175332	2349	2174.22	638	6.45034
NM_001286994	2217	2042.22	0	0
NM_001286944	2894	2719.22	3774	30.5086
NM_001286424	2872	2697.22	0	0
NM_001285483	2901	2726.22	0	0
NM_001284525	1851	1676.22	0	0
NM_001163610	12971	12796.2	76.1328	0.130784
NM_008242	2461	2286.22	0	0
NM_001290512	3158	2983.22	26.6265	0.196198
NM_013461	4277	4102.22	0	0
NR_002870	7928	7753.22	36	0.102067
NM_009902	1263	1088.22	5993	121.058
NM_178596	837	662.219	1	0.0331943
NM_029252	2679	2504.22	2	0.0175559
NM_010425	2373	2198.22	0	0
NM_001161816	3016	2841.22	1.03668	0.00802056
NM_001011770	1601	1426.22	0	0
NM_001085532	1462	1287.22	22.9974	0.392728
NM_001098840	1462	1287.22	2.61528	0.0446613
NM_001098841	1462	1287.22	24.422	0.417055
NM_194063	1048	873.219	0	0
NM_001011802	1110	935.219	20.7237	0.487101
NM_147108	1045	870.219	0	0
NM_147106	1036	861.219	0	0
NM_030036	984	809.219	0	0
NM_146597	1348	1173.22	0	0
NM_001177570	4818	4643.22	4	0.0189368
NM_146816	1068	893.219	0	0
NM_001011760	1131	956.219	0	0
NM_001025573	2172	1997.22	69	0.759431
NM_001033215	2751	2576.22	4.0009	0.0341382
NM_147098	1545	1370.22	0	0
NM_207551	918	743.219	0	0
NM_207555	1016	841.219	0	0
NM_173861	1325	1150.22	0	0
NM_146825	1098	923.219	0	0
NM_146339	2671	2496.22	0	0
NM_146528	1219	1044.22	0	0
NM_001037166	1561	1386.22	36.8182	0.583843
NM_027754	1242	1067.22	0	0
NM_175252	2103	1928.22	29.4731	0.335996
NM_146711	1092	917.219	0	0
NM_017468	5490	5315.22	0	0
NM_001105189	2562	2387.22	0	0
NM_206535	1750	1575.22	89	1.24198
NM_001286959	1567	1392.22	0	0
NM_010592	2894	2719.22	3774	30.5086
NM_001286758	2550	2375.22	25.956	0.240215
NM_001286567	5364	5189.22	0	0
NM_001033269	1919	1744.22	0	0
NM_001286178	1848	1673.22	0	0
NM_001039683	1881	1706.22	0	0
NM_001286101	3401	3226.22	0	0
NM_001285466	6512	6337.22	218.096	0.756508
NM_001285412	3046	2871.22	0	0
NM_001284521	6527	6352.22	40.8028	0.141198
NM_001284344	5760	5585.22	0	0
NM_017400	1648	1473.22	0	0
NM_033077	3212	3037.22	1.00004	0.00723779
NM_001170632	1911	1736.22	0	0
NM_009027	7595	7420.22	16	0.0473989
NM_001285467	6727	6552.22	329.293	1.10474
NM_027979	1815	1640.22	37	0.495867
NM_194064	1439	1264.22	0	0
NM_001277955	1449	1274.22	1	0.0172513
NM_001277954	1641	1466.22	0	0
NM_001004191	633	458.352	104	4.98769
NR_045424	1264	1089.22	0	0
NM_146609	939	764.219	0	0
NM_001205334	1547	1372.22	0.00319079	5.11141e-05
NM_001205099	3022	2847.22	1	0.00772048
NM_145574	3507	3332.22	70.6688	0.466186
NM_001201378	3225	3050.22	320.331	2.30852
NM_020293	1443	1268.22	7	0.12133
NM_183174	5633	5458.22	0.228116	0.000918691
NM_011533	1621	1446.22	1	0.0151996
NM_146572	945	770.219	0	0
NM_146580	1079	904.219	0	0
NM_001171640	1501	1326.22	6	0.0994491
NM_008763	1050	875.219	0	0
NM_001168538	3166	2991.22	47.1442	0.346454
NM_001168337	1950	1775.22	0	0
NM_001033335	2213	2038.22	0	0
NM_001011662	1142	967.219	0	0
NM_001167996	2578	2403.22	0	0
NM_207154	1063	888.219	0	0
NM_181347	8072	7897.22	902.23	2.51136
NM_008022	2345	2170.22	0	0
NM_027715	2529	2354.22	301	2.81051
NM_013728	1079	904.219	0	0
NM_030553	933	758.219	0	0
NM_201615	1572	1397.22	0	0
NM_028038	1871	1696.22	598	7.74969
NM_008041	972	797.219	0	0
NM_008040	1032	857.219	0	0
NM_176785	2696	2521.22	327	2.85103
NM_001001803	258	98.4373	0	0
NM_010342	3692	3517.22	8.17416	0.0510868
NM_029307	726	551.279	8	0.318995
NM_020597	522	347.66	2	0.126456
NM_001162928	4727	4552.22	2	0.00965766
NM_030237	1602	1427.22	8	0.123215
NM_001159652	1981	1806.22	0	0
NM_025752	1401	1226.22	17	0.304752
NM_001146275	3149	2974.22	0	0
NM_133940	4219	4044.22	2612.96	14.2025
NM_027668	1753	1578.22	0	0
NM_026751	2325	2150.22	1	0.0102231
NM_010504	644	469.329	0	0
NM_011709	562	387.498	3	0.170183
NM_008272	1719	1544.22	0	0
NM_198224	1375	1200.22	0	0
NM_033606	3158	2983.22	413.761	3.0488
NM_182696	588	413.418	4.39601	0.233741
NM_022033	1805	1630.22	5.89844	0.0795347
NM_001252616	2106	1931.22	416.071	4.73589
NM_001252449	2396	2221.22	0	0
NM_198616	4401	4226.22	399.411	2.07746
NM_053220	1069	894.219	1	0.0245822
NM_053221	1098	923.219	0	0
NM_053230	1025	850.219	0	0
NM_011663	4492	4317.22	932.076	4.74583
NM_183148	5352	5177.22	488.704	2.07498
NM_177878	1308	1133.22	86	1.66821
NM_001204820	1128	953.219	0	0
NM_025766	1563	1388.22	2	0.0316692
NM_001195084	1900	1725.22	0	0
NM_019461	3240	3065.22	72.5573	0.520337
NM_029823	1540	1365.22	98.8639	1.59184
NM_146365	1147	972.219	0	0
NM_001177397	7246	7071.22	0	0
NM_206896	1121	946.219	0	0
NM_001172054	1847	1672.22	0	0
NM_053211	939	764.219	0	0
NM_146436	1012	837.219	0	0
NM_053249	2100	1925.22	0	0
NM_025817	5377	5202.22	13.0586	0.0551791
NM_019960	781	606.252	0	0
NM_001168588	3440	3265.22	0	0
NM_029541	1580	1405.22	3.13608	0.0490578
NM_175116	2468	2293.22	2601	24.9322
NM_146999	1391	1216.22	0	0
NM_001167936	2289	2114.22	12	0.124766
NM_008086	3149	2974.22	6	0.0443449
NM_207539	1123	948.219	0	0
NM_028514	1339	1164.22	0	0
NM_013779	4662	4487.22	1	0.00489878
NM_028113	2718	2543.22	6.00739	0.0519239
NM_203660	1117	942.219	0	0
NM_177603	2176	2001.22	116.197	1.27634
NM_146869	1175	1000.22	0	0
NM_001033340	1759	1584.22	0	0
NM_001163587	2666	2491.22	0	0
NM_010675	579	404.438	0	0
NM_028117	2089	1914.22	191	2.19334
NM_027843	1200	1025.22	145	3.10897
NM_007718	1460	1285.22	0	0
NM_175402	3016	2841.22	2624	20.3013
NM_009433	2696	2521.22	3003.95	26.1907
NM_008811	2352	2177.22	0	0
NM_145890	3100	2925.22	30.3715	0.22823
NM_177305	3967	3792.22	4059	23.5283
NM_027055	710	535.279	28	1.14985
NM_019468	1635	1460.22	0	0
NM_010658	3389	3214.22	18.7181	0.128012
NM_177753	3798	3623.22	10	0.0606695
NM_008333	647	472.329	0	0
NM_173418	2781	2606.22	8	0.0674752
NM_001081228	2008	1833.22	2.99846	0.0359542
NM_001034896	2043	1868.22	5	0.0588311
NM_019943	2337	2162.22	0	0
NR_030720	2133	1958.22	0	0
NR_030719	3418	3243.22	0	0
NM_001205249	1185	1010.22	0	0
NM_001201460	1539	1364.22	41.6395	0.670945
NM_001010840	1109	934.219	0	0
NM_001011687	614	439.374	0	0
NM_001165935	1102	927.219	34.6781	0.822126
NM_028908	3548	3373.22	188	1.22512
NM_177721	4867	4692.22	994.72	4.66002
NM_145836	4112	3937.22	1709	9.54152
NM_008671	2606	2431.22	18	0.162747
NM_010850	2362	2187.22	0	0
NM_027112	1015	840.219	2	0.0523242
NM_001163557	3850	3675.22	123.122	0.736405
NM_027966	1751	1576.22	0	0
NM_001163415	4414	4239.22	211.429	1.09633
NM_011154	4180	4005.22	203.561	1.11721
NM_001039223	3067	2892.22	118.1	0.897601
NM_010353	2818	2643.22	616	5.12286
NM_026286	1461	1286.22	0	0
NM_178786	3997	3822.22	150	0.862662
NM_175102	750	575.252	1715	65.5347
NM_001160252	775	600.252	1	0.0366211
NM_201531	4819	4644.22	3	0.0141995
NM_007849	279	115.723	0	0
NM_001159730	1263	1088.22	0	0
NM_024458	1251	1076.22	0	0
NM_080641	2520	2345.22	0	0
NM_023396	1460	1285.22	7	0.119725
NM_177292	4332	4157.22	0	0
NM_015737	5136	4961.22	1580	7.00058
NM_010192	6834	6659.22	2356.23	7.77785
NM_177632	3075	2900.22	493.993	3.74416
NM_011440	2075	1900.22	0	0
NM_001005419	4456	4281.22	1947.4	9.99892
NM_025786	1273	1098.22	5	0.10008
NM_001145826	6307	6132.22	106.833	0.382959
NM_001039220	1974	1799.22	151.001	1.84484
NM_027771	641	466.329	0	0
NM_012050	1751	1576.22	151.753	2.11634
NM_001101535	2058	1883.22	6	0.0700351
NM_001033338	5848	5673.22	3	0.011624
NM_172939	4513	4338.22	1729	8.7609
NM_026234	7569	7394.22	2795	8.30911
NM_007444	3201	3026.22	198.906	1.44481
NM_010500	3272	3097.22	4629	32.8534
NM_009872	2704	2529.22	0	0
NM_011422	663	488.329	0	0
NM_181859	1755	1580.22	26.1016	0.36309
NM_018778	2368	2193.22	1875	18.7925
NM_009611	1513	1338.22	7	0.114984
NM_010750	2793	2618.22	16	0.134332
NM_010505	570	395.478	0	0
NM_146245	4337	4162.22	0	0
NM_007605	1265	1090.22	0	0
NM_020287	3102	2927.22	7	0.0525664
NM_001014398	2727	2552.22	35	0.30145
NM_053139	3438	3263.22	6	0.0404176
NM_198624	2298	2123.22	0	0
NM_205823	3174	2999.22	0	0
NM_080445	3213	3038.22	572.269	4.14044
NM_028927	2039	1864.22	0	0
NM_152821	1207	1032.22	14.1348	0.301012
NM_027511	936	761.219	73	2.10804
NM_053219	933	758.219	0	0
NM_025271	1424	1249.22	4	0.070386
NM_175491	3543	3368.22	101.269	0.660906
NM_001033380	6891	6716.22	3321	10.8695
NM_175529	1690	1515.22	97	1.40722
NM_027934	3785	3610.22	55	0.334884
NM_173779	1574	1399.22	0	0
NM_017471	805	630.252	0	0
NM_001042711	1577	1402.22	0	0
NM_172481	3274	3099.22	0	0
NM_001033212	1072	897.219	0	0
NM_013877	1745	1570.22	12.1606	0.170239
NM_007978	2490	2315.22	538	5.10805
NM_146563	1156	981.219	1	0.0224026
NM_025966	801	626.252	447	15.69
NM_001080817	3408	3233.22	238	1.61811
NM_008024	2960	2785.22	15.0915	0.119107
NM_053227	933	758.219	0	0
NM_053259	1190	1015.22	0	0
NM_029303	574	399.478	0	0
NM_001013797	587	412.418	1	0.0533
NM_001010834	3923	3748.22	83.0024	0.486778
NM_023326	861	686.219	222	7.1114
NM_025620	982	807.219	15	0.408474
NM_013915	4954	4779.22	300.758	1.38333
NM_001010829	1077	902.219	0	0
NM_001008429	1032	857.219	0	0
NM_144848	21627	21452.2	998.974	1.02364
NM_175936	3305	3130.22	0	0
NM_146426	945	770.219	0	0
NM_016879	2594	2419.22	27.5919	0.25071
NM_177115	1754	1579.22	81	1.12748
NM_177361	797	622.252	0	0
NM_181276	984	809.219	0	0
NM_146321	930	755.219	0	0
NM_146330	939	764.219	0	0
NM_146736	933	758.219	0	0
NM_146735	948	773.219	0	0
NM_053222	930	755.219	0	0
NM_017388	471	296.978	0	0
NM_010694	684	509.279	0	0
NM_007846	279	115.723	0	0
NM_008023	1515	1340.22	0	0
NM_001289748	3308	3133.22	0	0
NM_001289614	2956	2781.22	0	0
NM_001163191	873	698.219	0	0
NM_027416	1426	1251.22	1	0.0175684
NM_153169	3442	3267.22	0	0
NM_029383	994	819.219	10	0.268327
NM_011881	7462	7287.22	222.216	0.670315
NM_001103199	3824	3649.22	0	0
NM_020503	1006	831.219	0	0
NM_146307	993	818.219	0	0
NM_001098723	2867	2692.22	155	1.26557
NM_027438	2360	2185.22	29	0.291721
NM_001085421	4040	3865.22	97	0.551649
NM_010226	1311	1136.22	0	0
NM_027356	996	821.219	133	3.56006
NM_172896	3575	3400.22	0	0
NM_001002787	2030	1855.22	0	0
NM_175497	2737	2562.22	1	0.00857924
NM_026261	1376	1201.22	0	0
NM_027046	1326	1151.22	1	0.0190944
NM_011839	2703	2528.22	9	0.0782515
NM_009219	1388	1213.22	9	0.163068
NM_007678	2651	2476.22	0.0564231	0.000500879
NM_001013832	960	785.219	0	0
NM_029595	1256	1081.22	41	0.833557
NM_001013811	2831	2656.22	75.0324	0.62094
NM_175279	3497	3322.22	233.33	1.54386
NM_177013	4985	4810.22	93	0.424994
NM_008042	1220	1045.22	0	0
NM_175249	2548	2373.22	24	0.2223
NM_030254	1527	1352.22	4313	70.1128
NM_023788	1398	1223.22	434	7.79921
NM_146573	957	782.219	0	0
NM_181818	977	802.219	0	0
NM_030244	1572	1397.22	399	6.27731
NM_030734	195	52.168	0	0
NM_029848	2088	1913.22	0	0
NM_011321	839	664.219	0	0
NM_001002267	1744	1569.22	54	0.756441
NM_008762	939	764.219	0	0
NM_198414	2305	2130.22	4	0.0412763
NM_173427	5871	5696.22	2500	9.64758
NM_172125	2884	2709.22	1.69327	0.0137387
NM_013638	407	234.076	0	0
NM_009028	1039	864.219	6.0015	0.152651
NM_177316	1020	845.219	0	0
NM_015777	1356	1181.22	0	0
NM_020047	1764	1589.22	1693	23.4174
NM_028712	4197	4022.22	1095	5.9843
NM_207278	3459	3284.22	40.4844	0.270969
NM_030203	3916	3741.22	333.226	1.9579
NM_175439	2882	2707.22	536	4.35218
NM_147013	1212	1037.22	0	0
NM_009436	1403	1228.22	17	0.304255
NM_009633	3936	3761.22	73.2609	0.428162
NM_053008	2086	1911.22	5.36615	0.0617188
NM_177630	4447	4272.22	536	2.75789
NM_007593	1051	876.219	0	0
NM_153762	2294	2119.22	512	5.31079
NM_183282	1380	1205.22	0	0
NM_001025385	1002	827.219	1	0.0265732
NM_001017422	468	293.993	0	0
NM_011746	2565	2390.22	76	0.698942
NM_013859	1262	1087.22	780	15.7704
NM_021545	4841	4666.22	39.4181	0.185693
NM_008151	2271	2096.22	11	0.115351
NM_001010839	1077	902.219	0	0
NM_001010838	1077	902.219	0	0
NM_001010835	1077	902.219	0	0
NM_001010831	1047	872.219	0	0
NM_001010830	1035	860.219	0	0
NM_001010827	1077	902.219	0	0
NM_029381	1276	1101.22	4	0.0798457
NM_001009574	1014	839.219	0	0
NM_001008499	1044	869.219	0	0
NM_207138	936	761.219	0	0
NM_026954	1364	1189.22	105	1.94085
NM_021562	939	764.219	0	0
NM_001001999	2085	1910.22	8.02613	0.0923609
NM_146924	933	758.219	0	0
NM_206903	942	767.219	0	0
NM_146313	933	758.219	0	0
NM_001001453	960	785.219	0	0
NM_001001452	882	707.219	0	0
NM_001001451	996	821.219	0	0
NM_011865	1711	1536.22	1490	21.3205
NM_199158	897	722.219	0	0
NM_207665	945	770.219	0	0
NM_207537	939	764.219	18	0.517749
NM_207536	918	743.219	0	0
NM_207535	918	743.219	0	0
NM_207534	864	689.219	0	0
NM_207201	933	758.219	0	0
NM_207028	927	752.219	0	0
NM_184109	5235	5060.22	37	0.16073
NM_207025	1002	827.219	0	0
NM_206871	570	395.478	0	0
NM_205795	966	791.219	0	0
NM_199159	966	791.219	0	0
NM_199156	939	764.219	0	0
NM_199058	1092	917.219	0	0
NM_194357	1842	1667.22	0	0
NM_183035	246	88.8656	0	0
NM_181543	1633	1458.22	23	0.346713
NM_146498	945	770.219	0	0
NM_146499	966	791.219	0	0
NM_146497	945	770.219	0	0
NM_146495	933	758.219	0	0
NM_146425	945	770.219	0	0
NM_146606	942	767.219	0	0
NM_181817	1245	1070.22	0	0
NM_181749	1098	923.219	5	0.11905
NM_181752	1374	1199.22	1	0.0183302
NM_054042	2660	2485.22	1	0.00884505
NM_172126	3114	2939.22	80.3067	0.6006
NM_025725	3584	3409.22	331	2.13422
NM_177446	503	328.744	0	0
NM_175495	2146	1971.22	7	0.0780599
NM_177347	819	644.252	1	0.0341201
NM_181275	960	785.219	0	0
NM_146925	939	764.219	0	0
NM_173070	231	77.3891	0	0
NM_146732	945	770.219	0	0
NM_146335	930	755.219	0	0
NM_146861	939	764.219	0	0
NM_146505	933	758.219	0	0
NM_146311	945	770.219	0	0
NM_146364	993	818.219	0	0
NM_146592	933	758.219	0	0
NM_146702	960	785.219	0	0
NM_146734	945	770.219	0	0
NM_146738	945	770.219	0	0
NM_146739	945	770.219	0	0
NM_146743	951	776.219	0	0
NM_146775	933	758.219	0	0
NM_146774	933	758.219	0	0
NM_147011	945	770.219	0	0
NM_147015	933	758.219	0	0
NM_146004	2085	1910.22	126	1.44995
NM_144790	1457	1282.22	1	0.0171436
NM_053112	471	296.978	0	0
NM_139224	267	105.671	2	0.416046
NM_138742	2861	2686.22	77	0.630107
NM_133982	1361	1186.22	67	1.24158
NM_053218	909	734.219	0	0
NM_053205	999	824.219	0	0
NM_033607	1162	987.219	46.6185	1.03803
NM_033567	4885	4710.22	1	0.00466685
NM_031873	3060	2885.22	0	0
NM_007852	282	118.236	0	0
NM_031367	2279	2104.22	0	0
NM_020515	909	734.219	0	0
NM_020502	894	719.219	6	0.183381
NM_020501	903	728.219	0	0
NM_020291	1029	854.219	0	0
NM_010507	573	398.478	0	0
NM_010482	1161	986.219	23.885	0.532373
NM_010294	1848	1673.22	0	0
NM_008158	1140	965.219	0	0
NM_008673	1347	1172.22	1	0.0187524
NM_001289450	2851	2676.22	22.9675	0.18865
NM_147010	939	764.219	0	0
NM_146806	942	767.219	0	0
NM_146747	921	746.219	0	0
NM_146496	945	770.219	0	0
NM_146926	933	758.219	0	0
NM_146984	918	743.219	0	0
NM_146652	933	758.219	0	0
NM_146310	945	770.219	0	0
NM_146733	972	797.219	0	0
NM_146737	945	770.219	0	0
NM_146773	933	758.219	0	0
NM_146937	951	776.219	0	0
NM_001166756	924	749.219	0	0
NM_001167153	924	749.219	0	0
NM_001167148	924	749.219	0	0
NM_001167167	918	743.219	0	0
NM_001167161	966	791.219	0	0
NM_001166711	924	749.219	0	0
NM_001167169	921	746.219	0	0
NM_001172072	960	785.219	0	0
NM_030736	2439	2264.22	15	0.145626
NM_011684	3249	3074.22	5	0.035752
NM_030739	2683	2508.22	500.924	4.39007
NM_030740	1836	1661.22	0	0
NM_030735	1234	1059.22	0	0
NM_001167151	921	746.219	0	0
NM_001177534	1948	1773.22	0	0
NM_001034904	1726	1551.22	17.7616	0.251695
NM_001113395	336	166.185	0	0
NM_013788	2640	2465.22	19.0116	0.169523
NR_040524	4020	3845.22	173.497	0.991825
NR_045884	1385	1210.22	12	0.217963
